"","10","11","12","13","14","15","16","17","18","19","20","21","22","20","21","22","23","24","25","26","27","28","29","30","31","32"
"R_13BGH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_13BGHe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_13GS",0.0764546620470915,0.0764005145213973,0.0756170542075729,0.0755004380050976,0.0767837843013184,0.0766357269768383,0.0769968451550452,0.0758958055130384,0.0765255654616813,0.0764580285066594,0.0765086508104486,0.0760730440213477,0.0766551666015448,0.0066388732385594,0.00659295095607122,0.00678416384207741,0.00647203708693215,0.00670463487908905,0.00656859281596667,0.00655471999809607,0.00667510557872235,0.00655176581194182,0.00661640072478225,0.00657229731208706,0.00672740574182415,0.00649797636382688
"R_16GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_23CAPPD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2DDA7Ptm",-0.00419956719006429,-0.00708056910520269,-0.00342267331016552,-0.0033694780380968,-0.00462682073974592,-0.00375076334932022,-0.00589079127492844,-0.0032680042958984,-0.00306913284299129,-0.00400562833651851,-0.00452632069282221,-0.00752875674667373,-0.00658035995021258,-0.000532573046486753,-0.000451001273384009,-0.000465294222983244,-0.000443928910057751,-0.000249168126086535,-0.000221830640883554,-0.000267286882288373,-0.000308481350068795,-0.000467247762276202,-0.000335029974837653,-0.000642117504964046,-0.000267837923877323,-0.00044712326890682
"R_2DHPtm",1.29189588320018e-14,0,3.03164900590976e-14,-6.20110023936087e-14,0,4.39244600288062e-14,3.87568764960055e-14,2.64387994701433e-15,7.93163984104298e-15,-1.55027505984022e-14,0,1.55027505984022e-14,-7.75137529920109e-15,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2DOXG6PP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2HBO",4.65340897128706e-12,0,0,2.8421709430404e-14,-3.28141554332846e-13,0,-2.58379176640036e-14,0,-2.90826794171576e-14,0,0,0,-2.58379176640036e-15,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2HBt2",4.65340897128706e-12,0,0,2.8421709430404e-14,-3.28141554332846e-13,0,-2.58379176640036e-14,0,-2.90826794171576e-14,0,0,0,-2.58379176640036e-15,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2HMHMBQMTm",5.62442237120818e-19,3.55271547286475e-16,-1.56107519224561e-15,-3.04399724684267e-21,6.16023961639491e-22,-2.08904226569431e-18,4.30631961066727e-16,1.86837315495247e-17,-1.95318887056598e-22,2.46408833750411e-16,3.82975120564295e-19,-2.53090582855369e-18,8.087469706042e-21,-1.71511396341787e-15,3.70963614973923e-16,6.29743511779876e-16,-2.13293152568023e-18,1.75496541712162e-18,2.31011670095221e-15,1.78673463655133e-18,-2.67620349392867e-15,1.03710293110447e-17,8.6489056971669e-15,-2.46810879057936e-14,3.99980251466111e-19,8.93786658233246e-15
"R_2HP6MPMOm",1.81140067503754e-17,-1.11584250056716e-19,-1.56148156777837e-15,-9.15055694501768e-18,1.02459478212596e-17,-2.67434016492396e-18,4.30631961066727e-16,1.86837315495247e-17,-1.95318887056598e-22,-1.91633396014141e-22,3.82975120564295e-19,7.95765050929394e-18,1.49470246825617e-19,-3.7585541154269e-15,3.31395622867387e-16,2.8411402940156e-19,-2.23241445939558e-18,1.43771020183543e-18,2.31022404224879e-15,-6.33095535417636e-17,-2.73545342187539e-15,-7.44658434302728e-15,8.64890525675763e-15,1.7628412210048e-17,-3.36417064303844e-17,8.93788486363836e-15
"R_2HPMBQMTm",1.81140067503754e-17,3.55159963036419e-16,-1.56148156777837e-15,-9.15055694501768e-18,1.02459478212596e-17,-2.67434016492396e-18,4.30631961066727e-16,1.86837315495247e-17,-1.95318887056598e-22,2.46409342825336e-16,3.82975120564295e-19,1.03951004580257e-17,1.49470246825617e-19,-3.56437367135852e-15,3.31395927799248e-16,2.8411402940156e-19,-2.13293152568023e-18,1.75496541712162e-18,2.31022404224879e-15,-6.33095535417636e-17,-2.7394185041062e-15,-7.44658434302728e-15,8.64890525675763e-15,1.7628412210048e-17,-3.36417064303844e-17,8.93788486363836e-15
"R_2HPMMBQMOm",1.81140067503754e-17,3.55159963036419e-16,-1.56148156777837e-15,-9.15055694501768e-18,1.02459478212596e-17,-2.67434016492396e-18,4.30631961066727e-16,1.86837315495247e-17,-1.95318887056598e-22,2.46409342825336e-16,3.82171427982355e-19,-2.51324154640776e-19,1.49470246825617e-19,-1.71519585682996e-15,3.31716873610928e-16,6.29743511779876e-16,-2.13293152568023e-18,1.75496541712162e-18,2.31022404224879e-15,-1.34075747200964e-17,-2.7394185041062e-15,-7.44658434302728e-15,8.65275349684359e-15,1.76277962123738e-17,-3.36417064303844e-17,8.93788486363836e-15
"R_2MBACt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2MBALDt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2MBALDtm",0,0,0,0,5.6843418860808e-14,0,0,-5.28775989402865e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2MBTOHt",0,0,0,1.03351670656015e-14,5.6843418860808e-14,0,0,-5.28775989402865e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2MBTOHtm",0,0,0,0,-5.6843418860808e-14,0,0,5.28775989402865e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2MPPALt",0,0,0,0,0,0,0,0,0,0,-1.03351670656015e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2MPPALtm",0,0,5.05274834318293e-15,-1.03351670656015e-14,1.84299282905572e-10,0,-1.80865423648025e-14,1.5863279682086e-14,0,2.58379176640036e-15,-8.47483699379319e-13,-5.16758353280073e-15,5.16758353280073e-15,0,0,0,0,0,0,-1.16006977266955e-14,0,0,0,0,0,0
"R_2OBUTtm",0.0129827400215742,0.0129735452487429,0.0128405061208873,0.012820703563268,0.0130386281590699,0.0130134865953783,0.0130748079497519,0.0128878407845679,0.0129947801061425,0.0129833116789086,0.0129919078350156,0.012917937595688,0.0130167876314043,0.00112734479473602,0.00111954674763638,0.00115201654245393,0.00109901440488504,0.0011385117564534,0.00111541050019622,0.00111305476174289,0.00113349739604018,0.00111255311242696,0.00112352874484259,0.00111603955943767,0.00114237846887363,0.00110341914461609
"R_2OXOADPtim",0.0192820975307313,0.0192684413606117,0.0190708502945067,0.01904143933473,0.0193651031609323,0.0193277626548914,0.0194188377541105,0.0191411522187364,0.0192999795868358,0.0192829465620471,0.0192957136605118,0.0191858523078368,0.0193326653871684,0.00167434395565522,0.00166276221679677,0.00171098668629683,0.00163226737247027,0.00169092924073632,0.00165661902003366,0.00165312025330724,0.0016834818616794,0.00165237519860426,0.00166867631955475,0.00165755330518719,0.00169667212135261,0.00163880933672761
"R_2PHETOHt",0,0,2.52637417159147e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2PHETOHtm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_34HPLFM",0,0,-6.22918298505525e-19,0,0,0,0,0,0,0,0,0,0,-1.64566036278442e-20,7.37667751677568e-22,0,-1.54594288943089e-18,0,4.9775943004559e-17,-7.04469628939361e-16,-1.08894204985542e-17,-2.2114612639899e-17,-1.60525626377947e-20,-1.1684070803422e-14,0,8.16563569750116e-15
"R_34HPPOR",0,0,0,0,0,4.22023632654459e-20,0,0,0,0,0,0,0,0,0,-1.50755766562393e-21,0,0,0,0,1.23364130845683e-20,-4.42598402045741e-20,-6.05476316631369e-20,0,0,0
"R_34HPPt2m",0.00126974110879597,0.00241603618895508,0.00126413524385498,0.000671595027150509,0.00114698172628313,0.00158929857395213,0.000971111661527857,0.00179877993665011,0.000831685936762285,0.00144823593880842,0.000956970845436445,0.00160262703230077,0.000319229486675257,0.00015001804595365,0.000154984024043188,5.51067028585028e-05,9.59756848780776e-05,9.25000287061953e-05,9.74272315548957e-05,0.000116047301285293,6.62948812504283e-05,7.27380090459271e-05,8.58022378952228e-05,0.000146499380931615,0.000112105580810749,8.18308420797243e-05
"R_34HPPt2p",0,2.64387994701433e-15,0,0,-5.16758353280073e-15,0,-2.58379176640036e-15,0,2.64387994701433e-15,-2.58379176640036e-15,2.58379176640036e-15,0,2.58379176640036e-15,-4.13406682624058e-15,-2.27373675443232e-15,2.14503467399276e-15,0,0,2.3201395453391e-15,0,0,0,0,-2.10531180965956e-15,-2.27373675443232e-15,0
"R_3C3HMPt",0,0,0,0,0,0,0,0,0,0,2.58379176640036e-15,0,0,0,0,0,0,0,0,0,0,0,-2.27373675443232e-15,-6.31593542897867e-15,0,0
"R_3C3HMPtm",-0.0199693001681102,-0.0199551573000965,-0.0197505242043765,-0.0197200650552609,-0.0200552640702344,-0.0200165927703712,-0.02011091373277,-0.0198233316478938,-0.0199878195301682,-0.0199701794583895,-0.0199834015713004,-0.0198696248219428,-0.0200216702320946,-0.00173401659139307,-0.00172202208614408,-0.00177196524744663,-0.00169044042347913,-0.0017511929662983,-0.00171565994946368,-0.00171203648875578,-0.00174348016723716,-0.0017112648807411,-0.00172814696407841,-0.00171662753198613,-0.00175714051981004,-0.00169721553951398
"R_3C4MOPtm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_3DH5HPBMTm",1.81140067503754e-17,3.55159963036419e-16,-1.56148156777837e-15,-9.15055694501768e-18,1.00555726727984e-17,-2.67434016492396e-18,4.30631961066727e-16,1.86837315495247e-17,-1.95318887056598e-22,2.46408942213631e-16,3.83322448469087e-19,1.03949749203852e-17,1.49470246825617e-19,-3.56439124782484e-15,3.31395927799248e-16,2.88141431339448e-19,-2.1328880880932e-18,1.61583631244622e-18,2.31022404224879e-15,-1.0756299659446e-15,-2.73545342187539e-15,-7.44658434302728e-15,8.64890525675763e-15,1.66243958232359e-17,-3.36417064303844e-17,8.93788486363836e-15
"R_3DH5HPBtm",0,0,-2.52637417159147e-15,0,0,0,0,0,0,0,0,0,0,-4.13406682624058e-15,0,0,0,0,2.3201395453391e-15,0,-2.03012210217171e-15,-8.26813365248117e-15,9.09494701772928e-15,0,0,8.58013869597102e-15
"R_3DSPHR",-8.1091894985279e-14,-4.42725450732705e-14,-9.50868632357526e-15,1.11147648251073e-15,-2.13409900837361e-14,9.72812361095229e-14,8.50605130198297e-15,5.16899494555249e-15,4.28519755382984e-15,6.06305687654883e-14,-1.66201967124544e-14,1.51896976751408e-14,-3.31270195298498e-14,-4.33785936775798e-15,-4.47172704552807e-14,3.47653208565477e-14,-1.52458585817259e-14,-3.79157918756446e-14,-5.24580970830044e-14,-3.57149440032088e-15,-3.8259528162089e-14,-2.94025284041623e-14,6.60034802884603e-14,-4.97515952358467e-14,2.11878780334516e-14,-3.50721702868083e-12
"R_3HAO",-1.65145826887885e-17,0,-2.64359053440332e-19,-4.07425323920224e-18,1.28854242969417e-14,-6.67158985573873e-17,0,-6.92811747961754e-16,2.95318086072726e-17,7.47951653264205e-17,-1.43312958422613e-19,5.50273827543514e-21,2.68516877422598e-15,-1.56027371916861e-18,-9.10445352155584e-18,-1.06324786073656e-16,-4.29388812658024e-19,-4.58719671193344e-18,-1.15475092660333e-20,6.1057081912067e-18,0,4.20831837407421e-19,-1.27592984611751e-16,-6.88716779130881e-18,-1.67082697602467e-21,9.36882225949488e-15
"R_3HPH5MBDCm",1.8114622774337e-17,3.55159963036419e-16,-1.56148156777837e-15,-9.15055694501768e-18,1.02453317972979e-17,-2.67434016492396e-18,4.30631961066727e-16,1.86837315495247e-17,-1.95318887056598e-22,2.46408942213631e-16,3.83322448469087e-19,-2.51324154640776e-19,1.49470246825617e-19,-1.71521343329629e-15,3.31395927799248e-16,2.8411402940156e-19,-2.1328880880932e-18,1.61583631244622e-18,2.31022404224879e-15,-1.34075747200964e-17,-2.73545104974508e-15,-7.45377161779252e-15,8.64890525675763e-15,1.68548732254308e-17,-3.36417064303844e-17,8.93787729077673e-15
