"","10","11","12","13","14","15","16","17","18","19","20","21","22","20","21","22","23","24","25","26","27","28","29","30","31","32"
"R_13BGH",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_13BGHe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_13GS",0.0776603496551075,0.0777851043109005,0.0772604686416454,0.0778450208314369,0.0772369294952,0.0773807022763212,0.0774997049767617,0.0778745752664473,0.0775191151106062,0.0762601954857961,0.0765860824004687,0.0778389310665308,0.0775572729079109,0.00706400491205417,0.00713025954066397,0.00689669630554777,0.0072941402602264,0.00733037464134063,0.00701728397919875,0.00702939716123442,0.00720126788917939,0.00702294667519244,0.00726215810784748,0.00723635525301571,0.0071386316614574,0.0071893658882335
"R_16GS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_23CAPPD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2DDA7Ptm",-0.00293260007913696,-0.00662596423631526,-0.00630732713556302,-0.0039402432128496,-0.00369430859765626,-0.00527692710283571,-0.00479547577789311,-0.00609467561967682,-0.00428338149392651,-0.00420595441038462,-0.00485760969500213,-0.00529701630938065,-0.00465630405158053,-0.000276691176511887,-0.000256741957428505,-0.000273545035392172,-0.000358477671801083,-0.000388544029457686,-0.000396587156308911,-0.00027474782306915,-0.000430100515073968,-0.000510342786697038,-0.000415972119883151,-0.000263992377347436,-0.000273196042613524,-0.000258674329248641
"R_2DHPtm",-1.05755197880573e-14,8.12048840868686e-15,-2.32541258976033e-14,2.64387994701433e-14,0,1.32193997350716e-14,-2.11510395761146e-14,2.11510395761146e-14,2.32541258976033e-14,1.55027505984022e-14,-5.16758353280073e-15,1.91416908163837e-12,-7.75137529920109e-15,0,0,0,0,0,0,0,0,0,0,-2.14503467399276e-15,0,0
"R_2DOXG6PP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2HBO",0,0,0,0,-2.06703341312029e-14,0,-2.64387994701433e-15,0,-2.58379176640036e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2HBt2",0,0,0,0,-2.06703341312029e-14,0,-2.64387994701433e-15,0,-2.58379176640036e-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2HMHMBQMTm",-1.27326394501e-18,6.51074640910923e-19,-5.65572228052424e-15,5.16403813821245e-18,-6.57092225748791e-21,-7.29014169927386e-18,0,-1.04067876635494e-17,2.10494174850864e-16,-1.28277430532859e-19,-1.9681225073661e-15,-6.86415869324474e-22,2.79576815756063e-16,-1.72039396319432e-16,-3.46041932478822e-15,1.22235923975282e-17,-8.42240963898281e-16,-1.55578234223332e-15,9.22422487791108e-17,-2.35926323538425e-17,2.59663463417495e-15,3.47742032671869e-18,-3.01194616812218e-16,8.06082023021263e-17,-1.26091753476174e-16,5.62827371106437e-19
"R_2HP6MPMOm",-1.27139705075115e-18,6.56559950510764e-22,9.35067115320663e-20,3.44661685906e-17,1.44871185972382e-17,9.5363315176131e-17,-3.46002800826795e-15,-7.8738184502036e-20,2.10269315833664e-16,-1.01496266225596e-16,-3.63300589024045e-15,0,5.46889374718112e-22,-1.72039412260432e-16,-3.46041932478822e-15,1.22229721057772e-17,-1.00731998700011e-15,-1.5557613217627e-15,9.22289516385563e-17,-1.01306500246096e-17,2.59663238893658e-15,2.9635430654891e-15,-3.01194616812218e-16,9.89412484611884e-17,-1.39468666431559e-16,4.54290847684564e-19
"R_2HPMBQMTm",-1.27139705075115e-18,6.51074640910923e-19,-5.65572228052424e-15,3.44640519509603e-17,1.44871185972382e-17,9.5363315176131e-17,-3.46002800826795e-15,-8.68386024388314e-20,2.10494174850864e-16,-1.01495598111167e-16,-3.63300589024045e-15,-6.86415869324474e-22,2.79577362645437e-16,-1.72039396319432e-16,-3.46041932478822e-15,1.22229721057772e-17,9.77583140277729e-16,-1.5557613217627e-15,9.23292299676792e-17,-2.35926323538425e-17,2.59663238893658e-15,2.96522647816718e-15,-3.01194616812218e-16,1.01642889588485e-16,-1.39468666431559e-16,4.66113100955737e-19
"R_2HPMMBQMOm",-1.27139705075115e-18,6.51074640910923e-19,-5.65572228052424e-15,3.44640519509603e-17,1.44871185972382e-17,1.02653456875405e-16,0,-7.8738184502036e-20,2.10494174850864e-16,-1.01495598111167e-16,-3.63300589024045e-15,-6.86415869324474e-22,2.79577362645437e-16,-1.72039396319432e-16,-3.46041932478822e-15,1.22229721057772e-17,-1.00731998700011e-15,-1.5557613217627e-15,9.23303362964267e-17,-2.35926323538425e-17,2.59663238893658e-15,2.96522647816718e-15,-3.01194616812218e-16,1.01642889588485e-16,-1.39468666431559e-16,4.66113100955737e-19
"R_2MBACt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2MBALDt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2MBALDtm",0,0,0,0,0,0,0,-2.27373675443232e-13,0,0,9.30165035904131e-14,2.37949195231289e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2MBTOHt",0,0,0,0,0,5.28775989402865e-15,0,-2.27373675443232e-13,0,5.16758353280073e-15,9.30165035904131e-14,2.37949195231289e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2MBTOHtm",0,0,0,0,0,0,0,2.27373675443232e-13,0,0,-9.30165035904131e-14,-2.37949195231289e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2MPPALt",0,0,0,0,-1.03351670656015e-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2MPPALtm",2.64387994701433e-15,2.70682946956229e-15,7.75137529920109e-15,-2.64387994701433e-14,0,4.67966750621536e-13,7.93163984104298e-15,-2.64387994701433e-15,0,-2.58379176640036e-15,1.03351670656015e-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2OBUTtm",0.0131874774220589,0.0132086619674938,0.0131195737638682,0.0132188363713768,0.0131155765894484,0.013139990596277,0.0131601984041486,0.0132238549996161,0.013163494432286,0.0129497177212892,0.0130050564666455,0.0132178022706951,0.0131699739948488,0.00119953625883537,0.00121078693472768,0.00117112564159098,0.00123861546364878,0.00124476841150549,0.00119160259321095,0.00119365952852709,0.00122284483807909,0.00119256417372286,0.0012331845852901,0.0012288030113251,0.00121220860166112,0.00122082376338458
"R_2OXOADPtim",0.019586175600361,0.0196176391027197,0.0194853243965821,0.01963275023168,0.0194793877524633,0.0195156476837161,0.0195456605255113,0.0196402039489254,0.0195505558201054,0.0192330524744802,0.0193152421423947,0.0196312143736678,0.0195601793322655,0.00178156345244642,0.00179827307062126,0.00173936771470803,0.00183960428486854,0.00184874270564209,0.00176978029151766,0.00177283527278213,0.00181618159136604,0.00177120844063318,0.00183153828909528,0.00182503073089467,0.00180038454485937,0.00181317987064884
"R_2PHETOHt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_2PHETOHtm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_34HPLFM",-4.00600095731388e-17,1.24380040619024e-17,0,1.94217335727718e-20,6.25631487947591e-18,0,0,0,0,0,0,1.06154789416144e-14,0,-1.63005240329704e-20,-1.51415381738837e-19,-3.65605939350113e-18,0,-1.27814550865543e-15,-1.59934802304409e-14,0,6.72200891042714e-21,0,4.19424248192001e-15,0,2.08768803072391e-14,0
"R_34HPPOR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73045101105823e-21,0
"R_34HPPt2m",0.0009927444534009,0.00133183372986152,0.00126094083791951,0.00104067386166926,0.00278145606762337,0.00119034387219916,0.00137714805903532,0.00148682472544891,0.00178558555919298,0.00164337974681995,0.00175542340718948,0.00133090911027085,0.00113447834348532,0.000118542276851485,0.000130958807779521,0.000113706497063504,8.30477855036094e-05,0.000135440403492263,6.83507247853116e-05,0.00010337396327906,4.69779810837103e-05,7.50431730007479e-05,9.1839098859857e-05,0.000117682504865888,2.83797010481183e-05,9.69374344090541e-05
"R_34HPPt2p",0,0,-2.58379176640036e-15,0,0,0,0,7.93163984104298e-15,0,0,0,-2.64387994701433e-15,0,2.58379176640036e-15,0,0,0,0,-2.3201395453391e-15,0,2.229153680816e-15,0,0,-4.29006934798551e-15,0,2.14503467399276e-15
"R_3C3HMPt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3201395453391e-15,0,0,0,0,0,0,-2.14503467399276e-15,0,-2.14503467399276e-15,0,0
"R_3C3HMPtm",-0.0202842154016686,-0.0203168002447623,-0.0201797699196659,-0.0203324499245651,-0.0201736216975906,-0.0202111739114449,-0.0202422563932984,-0.0203401692888292,-0.0202473261533075,-0.0199185071748115,-0.0200036260341108,-0.020330859330382,-0.0202572926417123,-0.00184505732811276,-0.00186236246724538,-0.00180135775904298,-0.00190516670173224,-0.00191463081045147,-0.00183285422227824,-0.00183601808124387,-0.00188090923718258,-0.0018343332697694,-0.00189681323586585,-0.00189007375484097,-0.00186454919321235,-0.0018778005369163
"R_3C4MOPtm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_3DH5HPBMTm",-1.27139705075115e-18,6.56559950510764e-22,9.72028553019032e-20,3.44661685906e-17,1.44871185972382e-17,9.5363315176131e-17,-3.46002800826795e-15,9.78135153754816e-21,4.30631961066727e-16,-1.01495598111167e-16,-1.66488325567767e-15,0,2.79577362645437e-16,-1.72039412260432e-16,-3.46041932478822e-15,1.19885916815027e-17,-1.00731998700011e-15,-1.15638140315785e-15,9.23291435357458e-17,-2.35972258786719e-17,2.60204857538812e-15,2.97661673797171e-15,-3.01194616812218e-16,1.01577044763151e-16,-1.44193019727837e-16,4.59472602742071e-19
"R_3DH5HPBtm",0,0,0,0,0,0,-2.64387994701433e-15,0,0,0,-2.58379176640036e-15,0,0,0,-2.3201395453391e-15,0,0,0,0,0,2.229153680816e-15,2.14503467399276e-15,0,0,0,0
"R_3DSPHR",-1.48490164216226e-14,-2.80991863005439e-14,-1.80025221381283e-14,-3.14712626311825e-14,-1.17217348138033e-14,2.97155915150079e-14,5.84239858581987e-14,-1.60982278995742e-13,1.03007145284786e-14,1.68715781396975e-14,-1.81043711350112e-14,1.16928264588591e-13,6.07755912229467e-14,2.26996875276271e-14,-9.89838040376304e-14,3.74069398264976e-14,2.21689477567001e-14,-6.49197732240735e-16,-6.91330771845638e-14,1.15519566295396e-14,-8.9713337871068e-15,8.79678426523093e-15,2.72977907268977e-14,-3.25993928234523e-14,4.44077034657724e-14,1.26488197130355e-13
"R_3HAO",-3.44046168142364e-17,0,1.89764107846714e-14,0,4.41250239122594e-14,2.91090639392603e-20,0,3.79102631221555e-18,2.72553592423074e-16,2.55625785560688e-19,0,-3.72763835302923e-17,2.58379176640036e-14,-7.54798663611943e-18,3.02044633210006e-17,0,-1.44423787394146e-17,-1.75682890482852e-14,5.84595303633315e-21,5.30404246648406e-21,-2.44647789122377e-22,-2.13583257443249e-15,-1.88687404747218e-18,-1.71602709139617e-14,8.28218690636658e-18,1.66183515868476e-18
"R_3HPH5MBDCm",-1.27139705075115e-18,6.56559950510764e-22,9.72028553019032e-20,3.44661685906e-17,1.44871185972382e-17,9.5363315176131e-17,0,-9.86255784622771e-20,4.30631961066727e-16,-1.01495598111167e-16,-3.63300589024045e-15,0,2.79577362645437e-16,-1.72039412260432e-16,-3.46041932478822e-15,1.22229721057772e-17,-1.60572644579016e-16,-1.1832776231675e-15,1.69869254593714e-18,-2.35972258786719e-17,2.59650521801602e-15,2.97661673797171e-15,-3.01194616812218e-16,1.01624693179376e-16,-1.44193019727837e-16,4.59472602742071e-19
"R_3IPM3MT",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R_3MBALDt",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
